years,place,lat,lon,StateCode
1,"TREASURE VALLEY HOSPITAL, ADA, BOISE",43.63123,-116.28716,GA
1,"EASTERN IDAHO REGIONAL MEDICAL CENTER, BONNEVILLE, IDAHO FALLS",43.465998,-112.01425,GA
1,"NORTHWEST SPECIALTY HOSPITAL, KOOTENAI, POST FALLS",47.720306,-116.94564,GA
1,"IDAHO DOCTORS HOSPITAL, BINGHAM, BLACKFOOT",43.211238,-112.39454,GA
1,"BOUNDARY COMMUNITY HOSPITAL, BOUNDARY, BONNERS FERRY",48.770783,-116.41051,GA
1,"NORTH CANYON MEDICAL CENTER, GOODING, GOODING",42.944346,-114.70605,GA
1,"ONEIDA COUNTY HOSPITAL, ONEIDA, MALAD",42.192579,-112.32902,GA
1,"HARMS MEMORIAL HOSPITAL, POWER, AMERICAN FALLS",42.75159,-112.91931,GA
1,"STEELE MEMORIAL MEDICAL CENTER, LEMHI, SALMON",45.101697,-113.90306,GA
1,"WEISER MEMORIAL HOSPITAL, WASHINGTON, WEISER",44.310781,-116.93326,GA
1,"CASCADE MEDICAL CENTER, VALLEY, CASCADE",44.476882,-115.9729,GA
1,"CARIBOU MEMORIAL HOSPITAL, CARIBOU, SODA SPRINGS",42.693133,-111.57731,GA
1,"ST LUKE'S JEROME, JEROME, JEROME",42.710124,-114.46394,GA
1,"ST LUKE'S ELMORE MEDICAL CENTER, ELMORE, MOUNTAIN HOME",43.208029,-115.62345,GA
1,"ST LUKE'S MCCALL, VALLEY, MC CALL",44.854428,-116.04991,GA
1,"TETON VALLEY HOSPITAL, TETON, DRIGGS",43.726688,-111.11484,GA
1,"SHOSHONE MEDICAL CENTER, SHOSHONE, KELLOGG",47.542783,-116.11848,GA
1,"SYRINGA GENERAL HOSPITAL, IDAHO, GRANGEVILLE",45.923869,-116.13146,GA
1,"BEAR LAKE MEMORIAL HOSPITAL, BEAR LAKE, MONTPELIER",42.327996,-111.32637,GA
1,"BENEWAH COMMUNITY HOSPITAL, BENEWAH, ST MARIES",47.274904,-116.57392,GA
1,"WALTER KNOX MEMORIAL HOSPITAL, GEM, EMMETT",43.888285,-116.5143,GA
1,"MINIDOKA MEMORIAL HOSPITAL, MINIDOKA, RUPERT",42.671054,-113.62976,GA
1,"CLEARWATER VALLEY HOSPITAL & CLINICS, CLEARWATER, OROFINO",46.485334,-116.20071,GA
1,"ST MARY'S HOSPITAL, IDAHO, COTTONWOOD",46.041157,-116.38568,GA
1,"FRANKLIN COUNTY MEDICAL CENTER, FRANKLIN, PRESTON",42.165399,-111.82369,GA
1,"ST LUKE'S WOOD RIVER MEDICAL CENTER, BLAINE, KETCHUM",43.750744,-114.5198,GA
1,"LOST RIVERS MEDICAL CENTER, BUTTE, ARCO",43.65183,-113.31639,GA
1,"IDAHO DOCTORS HOSPITAL, BINGHAM, BLACKFOOT",43.211238,-112.39454,GA
1,"CASSIA REGIONAL MEDICAL CENTER, CASSIA, BURLEY",42.496588,-113.79857,GA
1,"GRITMAN MEDICAL CENTER, LATAH, MOSCOW",46.727636,-116.98067,GA
1,"BONNER GENERAL HOSPITAL, BONNER, SANDPOINT",48.362033,-116.55101,GA
1,"GRAHAM HOSPITAL ASSOCIATION, FULTON, CANTON",40.552853,-90.02794,GA
1,"ALTON MEMORIAL HOSPITAL, MADISON, ALTON",38.906065,-90.15909,GA
1,"PRESENCE SAINT JOSEPH MEDICAL CENTER, WILL, JOLIET",41.54338,-88.11963,GA
1,"LOYOLA GOTTLIEB MEMORIAL HOSPITAL, COOK, MELROSE PARK",41.89988,-87.85978,GA
1,"EVANSTON HOSPITAL, COOK, EVANSTON",42.056391,-87.69684,GA
1,"HERRIN HOSPITAL, WILLIAMSON, HERRIN",37.804014,-89.02702,GA
1,"KATHERINE SHAW BETHEA HOSPITAL, LEE, DIXON",41.843702,-89.47636,GA
1,"PROCTOR HOSPITAL, PEORIA, PEORIA",40.755343,-89.59799,GA
1,"BLESSING HOSPITAL, ADAMS, QUINCY",39.929597,-91.37415,GA
1,"MT SINAI HOSPITAL MEDICAL CENTER, COOK, CHICAGO",41.850532,-87.6699,GA
1,"SHELBY MEMORIAL HOSPITAL, SHELBY, SHELBYVILLE",39.409126,-88.80153,GA
1,"ST MARYS HOSPITAL, LA SALLE, STREATOR",41.129482,-88.83666,GA
1,"COPLEY MEMORIAL HOSPITAL, KANE, AURORA",41.760067,-88.25218,GA
1,"SHERMAN HOSPITAL, KANE, ELGIN",42.034776,-88.32393,GA
1,"ST ANTHONYS MEMORIAL HOSPITAL, EFFINGHAM, EFFINGHAM",39.123807,-88.56,GA
1,"VISTA MEDICAL CENTER WEST, LAKE, WAUKEGAN",42.361271,-87.86187,GA
1,"ST MARYS HOSPITAL, MARION, CENTRALIA",38.523736,-89.1257,GA
1,"JESSE BROWN VA MEDICAL CENTER - VA CHICAGO, COOK, CHICAGO",41.880682,-87.6877,GA
1,"GALESBURG COTTAGE HOSPITAL, KNOX, GALESBURG",40.948073,-90.36871,GA
1,"CGH MEDICAL CENTER, WHITESIDE, STERLING",41.813776,-89.70537,GA
1,"GOOD SAMARITAN REGIONAL HLTH CENTER, JEFFERSON, MOUNT VERNON",38.322558,-88.90842,GA
1,"ADVOCATE TRINITY HOSPITAL, COOK, CHICAGO",41.719973,-87.5557,GA
1,"WEST SUBURBAN MEDICAL CENTER, COOK, OAK PARK",41.893941,-87.78899,GA
1,"VA ILLIANA HEALTHCARE SYSTEM - DANVILLE, VERMILION, DANVILLE",40.133786,-87.62898,GA
1,"ALTON MEMORIAL HOSPITAL, MADISON, ALTON",38.906065,-90.15909,GA
1,"ST JOHNS HOSPITAL, SANGAMON, SPRINGFIELD",39.749457,-89.606017,GA
1,"MACNEAL  HOSPITAL, COOK, BERWYN",41.836981,-87.79095,GA
1,"PASSAVANT AREA HOSPITAL, MORGAN, JACKSONVILLE",39.730234,-90.22941,GA
1,"JERSEY COMMUNITY HOSPITAL, JERSEY, JERSEYVILLE",39.114762,-90.32442,GA
1,"PALOS COMMUNITY HOSPITAL, COOK, PALOS HEIGHTS",41.663548,-87.79148,GA
1,"RUSH OAK PARK HOSPITAL, COOK, OAK PARK",41.87355,-87.7885,GA
1,"GALESBURG COTTAGE HOSPITAL, KNOX, GALESBURG",40.948073,-90.36871,GA
1,"ADVENTIST LA GRANGE MEMORIAL HOSPITAL, COOK, LA GRANGE",41.788536,-87.87605,GA
1,"SAINT FRANCIS MEDICAL CENTER, PEORIA, PEORIA",40.702487,-89.589797,GA
1,"ROSELAND COMMUNITY HOSPITAL, COOK, CHICAGO",41.695434,-87.62255,GA
1,"TOUCHETTE REGIONAL HOSPITAL INC, SAINT CLAIR, CENTREVILLE",38.59035,-90.13276,GA
1,"HINES VA MEDICAL CENTER, COOK, HINES",41.858028,-87.83865,GA
1,"PRESENCE SAINT FRANCIS HOSPITAL, COOK, EVANSTON",42.030327,-87.68828,GA
1,"LOUIS A WEISS MEMORIAL HOSPITAL, COOK, CHICAGO",41.973181,-87.6665,GA
1,"LORETTO HOSPITAL, COOK, CHICAGO",41.881331,-87.75671,GA
1,"VISTA MEDICAL CENTER WEST, LAKE, WAUKEGAN",42.361271,-87.86187,GA
1,"THE UNIVERSITY OF CHICAGO MEDICAL CENTER, COOK, CHICAGO",41.779384,-87.60544,GA
1,"MC DONOUGH DISTRICT HOSPITAL, MCDONOUGH, MACOMB",40.456986,-90.6681,GA
1,"MARION IL VA MEDICAL CENTER, WILLIAMSON, MARION",37.724504,-88.92968,GA
1,"THE CARLE FOUNDATION HOSPITAL, CHAMPAIGN, URBANA",40.109647,-88.21246,GA
1,"VA ILLIANA HEALTHCARE SYSTEM - DANVILLE, VERMILION, DANVILLE",40.133786,-87.62898,GA
1,"SAINT ANTHONY HOSPITAL, COOK, CHICAGO",41.850232,-87.718,GA
1,"MIDWESTERN REGION MED CENTER, LAKE, ZION",42.451371,-87.84862,GA
1,"MORRIS HOSPITAL & HEALTHCARE CENTERS, GRUNDY, MORRIS",41.370642,-88.40749,GA
1,"ST BERNARD HOSPITAL, COOK, CHICAGO",41.776983,-87.6404,GA
1,"OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER, LA SALLE, OTTAWA",41.35263,-88.84734,GA
1,"THE CARLE FOUNDATION HOSPITAL, CHAMPAIGN, URBANA",40.109647,-88.21246,GA
1,"SWEDISH COVENANT HOSPITAL, COOK, CHICAGO",41.971614,-87.70256,GA
1,"THOREK MEMORIAL HOSPITAL, COOK, CHICAGO",41.953256,-87.6629,GA
1,"CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL, MCHENRY, MCHENRY",42.348406,-88.24769,GA
1,"PRESENCE RESURRECTION MEDICAL CENTER, COOK, CHICAGO",41.99623,-87.81091,GA
1,"METROSOUTH MEDICAL CENTER, COOK, BLUE ISLAND",41.656592,-87.68154,HI
1,"JESSE BROWN VA MEDICAL CENTER - VA CHICAGO, COOK, CHICAGO",41.880682,-87.6877,HI
1,"PEKIN MEMORIAL HOSPITAL, TAZEWELL, PEKIN",40.567088,-89.63382,HI
1,"HINSDALE HOSPITAL, DUPAGE, HINSDALE",41.772915,-87.92996,HI
1,"JESSE BROWN VA MEDICAL CENTER - VA CHICAGO, COOK, CHICAGO",41.880682,-87.6877,HI
1,"GATEWAY REGIONAL MEDICAL CENTER, MADISON, GRANITE CITY",38.720938,-90.11431,HI
1,"ADVOCATE BROMENN MEDICAL CENTER, MCLEAN, NORMAL",40.515485,-88.98629,HI
1,"NORTHWESTERN LAKE FOREST HOSPITAL, LAKE, LAKE FOREST",42.238087,-87.86093,HI
1,"HOLY CROSS HOSPITAL, COOK, CHICAGO",41.777482,-87.71155,HI
1,"DECATUR MEMORIAL HOSPITAL, MACON, DECATUR",39.878041,-88.95637,HI
1,"GREENVILLE REGIONAL HOSPITAL, BOND, GREENVILLE",38.889355,-89.40987,HI
1,"ST MARGARETS HOSPITAL, BUREAU, SPRING VALLEY",41.332908,-89.20847,HI
1,"ST JOSEPHS HOSPITAL, CLINTON, BREESE",38.620018,-89.5305,HI
1,"RICHLAND MEMORIAL HOSPITAL, RICHLAND, OLNEY",38.72456,-88.08658,HI
1,"MEMORIAL MEDICAL CENTER, SANGAMON, SPRINGFIELD",39.749457,-89.606017,HI
1,"JESSE BROWN VA MEDICAL CENTER - VA CHICAGO, COOK, CHICAGO",41.880682,-87.6877,HI
1,"PRESENCE ST MARYS HOSPITAL, KANKAKEE, KANKAKEE",41.114132,-87.86784,HI
1,"MERCY HOSPITAL AND MEDICAL CENTER, COOK, CHICAGO",41.8474,-87.63126,HI
1,"FHN MEMORIAL HOSPITAL, STEPHENSON, FREEPORT",42.300918,-89.63208,ID
1,"SAINT JAMES HOSPITAL, LIVINGSTON, PONTIAC",40.884053,-88.63376,ID
1,"ST JOSEPH MEDICAL CENTER, MCLEAN, BLOOMINGTON",40.477286,-88.99592,ID
1,"MEMORIAL HOSPITAL OF CARBONDALE, JACKSON, CARBONDALE",37.758646,-89.415831,ID
1,"ST MARYS HOSPITAL, MACON, DECATUR",39.828586,-88.92907,ID
1,"IROQUOIS MEMORIAL HOSPITAL, IROQUOIS, WATSEKA",40.784447,-87.74051,ID
1,"FRANCISCAN ST JAMES HEALTH, COOK, OLYMPIA FIELDS",41.51829,-87.69274,ID
1,"PRESENCE MERCY MEDICAL CENTER, KANE, AURORA",41.766029,-88.35254,ID
1,"CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL, MCHENRY, WOODSTOCK",42.316121,-88.43884,ID
1,"JACKSON PARK HOSPITAL, COOK, CHICAGO",41.761734,-87.57072,ID
1,"LITTLE COMPANY OF MARY HOSPITAL, COOK, EVERGREEN PARK",41.719933,-87.70249,ID
1,"PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER, COOK, CHICAGO",41.900332,-87.66927,ID
1,"ADVOCATE TRINITY HOSPITAL, COOK, CHICAGO",41.719973,-87.5557,ID
1,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER, COOK, CHICAGO",41.940832,-87.65852,ID
1,"MARION IL VA MEDICAL CENTER, WILLIAMSON, MARION",37.724504,-88.92968,ID
1,"MEMORIAL HOSPITAL, SAINT CLAIR, BELLEVILLE",38.53895,-90.00104,ID
1,"PRESENCE ST MARYS HOSPITAL, KANKAKEE, KANKAKEE",41.114132,-87.86784,ID
1,"ST ELIZABETH HOSPITAL, SAINT CLAIR, BELLEVILLE",38.50046,-89.97654,ID
1,"SARAH BUSH LINCOLN HEALTH CENTER, COLES, MATTOON",39.474889,-88.37421,ID
1,"ADVOCATE LUTHERAN GENERAL HOSPITAL, COOK, PARK RIDGE",42.01183,-87.84158,ID
1,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER, COOK, CHICAGO",41.940832,-87.65852,ID
1,"SWEDISH AMERICAN HOSPITAL, WINNEBAGO, ROCKFORD",42.25537,-89.07602,ID
1,"EDWARD HOSPITAL, DUPAGE, NAPERVILLE",41.764779,-88.14579,ID
1,"SAINT ANTHONY MEDICAL CENTER, WINNEBAGO, ROCKFORD",42.254087,-89.01776,ID
1,"ILLINOIS VALLEY COMMUNITY HOSPITAL, LA SALLE, PERU",41.330789,-89.1299,ID
1,"ROCKFORD MEMORIAL HOSPITAL, WINNEBAGO, ROCKFORD",42.303365,-89.08246,ID
1,"LOYOLA GOTTLIEB MEMORIAL HOSPITAL, COOK, MELROSE PARK",41.89988,-87.85978,ID
1,"CENTRAL DUPAGE HOSPITAL, DUPAGE, WINFIELD",41.875228,-88.15261,ID
1,"ADVOCATE SOUTH SUBURBAN HOSPITAL, COOK, HAZEL CREST",41.574034,-87.67857,ID
1,"COMMUNITY FIRST MEDICAL CENTER, COOK, CHICAGO",41.944454,-87.79654,ID
1,"NORTHWEST COMMUNITY HOSPITAL 1, COOK, ARLINGTON HEIGHTS",42.069327,-87.98464,ID
1,"ALEXIAN BROTHERS MEDICAL CENTER 1, COOK, ELK GROVE VILLAGE",42.005978,-87.99847,ID
1,"GENESIS HEALTH SYSTEM, ROCK ISLAND, SILVIS",41.501234,-90.41404,ID
1,"LOYOLA UNIVERSITY MEDICAL CENTER, COOK, MAYWOOD",41.880281,-87.84455,ID
1,"TRINITY ROCK ISLAND, ROCK ISLAND, ROCK ISLAND",41.4903,-90.56956,ID
1,"NORTHWESTERN MEMORIAL HOSPITAL, COOK, CHICAGO",41.904667,-87.62504,ID
1,"KISHWAUKEE COMMUNITY HOSPITAL, DEKALB, DEKALB",41.924127,-88.74617,ID
1,"ADVOCATE GOOD SAMARITAN HOSPITAL, DUPAGE, DOWNERS GROVE",41.80348,-88.01827,ID
1,"ANDERSON HOSPITAL, MADISON, MARYVILLE",38.726548,-89.9572,ID
1,"ST ALEXIUS MEDICAL CENTER, COOK, HOFFMAN ESTATES",42.037108,-88.10719,ID
1,"ADVOCATE GOOD SHEPHERD HOSPITAL, LAKE, BARRINGTON",42.160791,-88.15231,ID
1,"ADVENTIST GLENOAKS, DUPAGE, GLENDALE HEIGHTS",41.920228,-88.07891,ID
1,"GOOD SAMARITAN REGIONAL HLTH CENTER, JEFFERSON, MOUNT VERNON",38.322558,-88.90842,IL
1,"PROVIDENT HOSPITAL OF CHICAGO, COOK, CHICAGO",41.801525,-87.60215,IL
1,"ADVENTIST BOLINGBROOK HOSPITAL, WILL, BOLINGBROOK",41.703097,-88.07462,IL
1,"NORTH CHICAGO VA MEDICAL CENTER, LAKE, NORTH CHICAGO",42.326072,-87.85202,IL
1,"THOMAS H BOYD MEMORIAL HOSPITAL, GREENE, CARROLLTON",39.301561,-90.41674,IL
1,"KIRBY MEDICAL CENTER, PIATT, MONTICELLO",40.0334,-88.57375,IL
1,"MIDWEST MEDICAL CENTER, JO DAVIESS, GALENA",42.400744,-90.39738,IL
1,"DR JOHN WARNER HOSPITAL, DEWITT, CLINTON",40.145501,-88.96776,IL
1,"GENESIS MEDICAL CENTER, ALEDO, MERCER, ALEDO",41.202461,-90.73137,IL
1,"MEMORIAL HOSPITAL L, HANCOCK, CARTHAGE",40.414128,-91.11577,IL
1,"COMMUNITY MEMORIAL HOSPITAL, MACOUPIN, STAUNTON",39.011612,-89.78855,IL
1,"PINCKNEYVILLE COMMUNITY HOSPITAL, PERRY, PINCKNEYVILLE",38.078231,-89.38796,IL
1,"ADVOCATE EUREKA  HOSPITAL, WOODFORD, EUREKA",40.718228,-89.27153,IL
1,"OSF SAINT PAUL MEDICAL CENTER, LA SALLE, MENDOTA",41.543149,-89.10696,IL
1,"FAIRFIELD MEMORIAL HOSPITAL 1, WAYNE, FAIRFIELD",38.374627,-88.35735,IL
1,"ROCHELLE COMMUNITY HOSPITAL, OGLE, ROCHELLE",41.935139,-89.06891,IL
1,"MASON DISTRICT HOSPITAL, MASON, HAVANA",40.296415,-90.05163,IL
1,"ILLINI COMMUNITY HOSPITAL, PIKE, PITTSFIELD",39.606349,-90.78642,IL
1,"HOOPESTON COMMUNITY MEMORIAL HOSPITAL, VERMILION, HOOPESTON",40.465869,-87.66766,IL
1,"GIBSON COMMUNITY HOSPITAL, FORD, GIBSON CITY",40.463079,-88.3731,IL
1,"OSF HOLY FAMILY MEDICAL CENTER, WARREN, MONMOUTH",40.918849,-90.64466,IL
1,"HAMMOND HENRY HOSPITAL, HENRY, GENESEO",41.464473,-90.15854,IL
1,"PARIS COMMUNITY HOSPITAL, EDGAR, PARIS",39.608494,-87.69958,IL
1,"FRANKLIN HOSPITAL, FRANKLIN, BENTON",38.000245,-88.92407,IL
1,"ABRAHAM LINCOLN MEMORIAL HOSPITAL, LOGAN, LINCOLN",40.149927,-89.36746,IL
1,"MASSAC MEMORIAL HOSPITAL, MASSAC, METROPOLIS",37.18308,-88.73327,IL
1,"FERRELL HOSPITAL COMMUNITY FOUNDATIONS, SALINE, ELDORADO",37.822259,-88.44456,IL
1,"OSF SAINT LUKES MEDICAL CENTER, HENRY, KEWANEE",41.247536,-89.92848,IL
1,"HAMILTON MEMORIAL HOSPITAL DISTRICT, HAMILTON, MCLEANSBORO",38.090004,-88.53431,IL
1,"WABASH GENERAL HOSPITAL 1, WABASH, MOUNT CARMEL",38.415676,-87.81077,IL
1,"HARDIN COUNTY GENERAL HOSPITAL, HARDIN, ROSICLARE",37.426076,-88.34815,IL
1,"MORRISON COMMUNITY HOSPITAL, WHITESIDE, MORRISON",41.819003,-89.96623,IL
1,"HOPEDALE MEDICAL COMPLEX, TAZEWELL, HOPEDALE",40.422027,-89.42614,IL
1,"MARSHALL BROWNING HOSPITAL, PERRY, DU QUOIN",38.011729,-89.24688,IL
1,"HILLSBORO AREA HOSPITAL, MONTGOMERY, HILLSBORO",39.146809,-89.48442,IL
1,"SARAH D CULBERTSON MEMORIAL HOSPITAL, SCHUYLER, RUSHVILLE",40.134957,-90.55222,IL
1,"ST JOSEPH MEMORIAL HOSPITAL, JACKSON, MURPHYSBORO",37.771806,-89.33971,IL
1,"MERCY HARVARD HOSPITAL, MCHENRY, HARVARD",42.424338,-88.61431,IL
1,"ST JOSEPH'S HOSPITAL, MADISON, HIGHLAND",38.752017,-89.67478,IL
1,"PERRY MEMORIAL HOSPITAL, BUREAU, PRINCETON",41.372528,-89.44315,IL
1,"MEMORIAL HOSPITAL, RANDOLPH, CHESTER",37.921816,-89.82842,IL
1,"TAYLORVILLE MEMORIAL HOSPITAL, CHRISTIAN, TAYLORVILLE",39.548928,-89.29692,IL
1,"VALLEY WEST COMMUNITY HOSPITAL, DEKALB, SANDWICH",41.645393,-88.63052,IL
1,"PANA COMMUNITY HOSPITAL, CHRISTIAN, PANA",39.3928,-89.08194,IL
1,"UNION COUNTY HOSPITAL, UNION, ANNA",37.457806,-89.21408,IL
1,"CRAWFORD MEMORIAL HOSPITAL, CRAWFORD, ROBINSON",39.004728,-87.7495,IL
1,"LAWRENCE COUNTY MEMORIAL HOSPITAL, LAWRENCE, LAWRENCEVILLE",38.738226,-87.65984,IL
1,"SALEM TOWNSHIP HOSPITAL, MARION, SALEM",38.623789,-88.95361,IL
1,"FAYETTE COUNTY HOSPITAL, FAYETTE, VANDALIA",38.961799,-89.10978,IL
1,"CARLINVILLE AREA HOSPITAL, MACOUPIN, CARLINVILLE",39.280289,-89.8757,IL
1,"RED BUD REGIONAL HOSPITAL, RANDOLPH, RED BUD",38.214515,-89.98785,IL
1,"SPARTA COMMUNITY HOSPITAL, RANDOLPH, SPARTA",38.122112,-89.71168,IL
1,"ST FRANCIS HOSPITAL, MONTGOMERY, LITCHFIELD",39.179875,-89.65721,IL
1,"CLAY COUNTY HOSPITAL, CLAY, FLORA",38.667752,-88.48855,IL
1,"JOHNSON MEMORIAL HOSPITAL, JOHNSON, FRANKLIN",39.482105,-86.05043,IL
1,"METHODIST HOSPITALS INC, LAKE, GARY",41.601086,-87.33681,IL
1,"FRANCISCAN ST MARGARET HEALTH - HAMMOND, LAKE, HAMMOND",41.610035,-87.50574,IL
1,"HENDRICKS REGIONAL HEALTH, HENDRICKS, DANVILLE",39.761211,-86.52344,IL
1,"INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL, LA PORTE, LA PORTE",41.605749,-86.71983,IL
1,"COMMUNITY HOWARD REGIONAL HEALTH INC, HOWARD, KOKOMO",40.450623,-86.12127,IL
1,"ST CATHERINE HOSPITAL INC, LAKE, EAST CHICAGO",41.639735,-87.46084,IL
1,"CLARK MEMORIAL HOSPITAL, CLARK, JEFFERSONVILLE",38.309105,-85.72035,IL
1,"ST VINCENT KOKOMO, HOWARD, KOKOMO",40.469625,-86.11894,IL
1,"MARION GENERAL HOSPITAL, GRANT, MARION",40.58119,-85.66324,IL
1,"SAINT JOSEPH REGIONAL MEDICAL CENTER, ST JOSEPH, MISHAWAKA",41.681487,-86.16811,IL
1,"FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY, LA PORTE, MICHIGAN CITY",41.707539,-86.87902,IL
1,"LUTHERAN HOSPITAL OF INDIANA, ALLEN, FORT WAYNE",41.054247,-85.23878,IL
1,"ELKHART GENERAL HOSPITAL, ELKHART, ELKHART",41.707616,-85.97605,IL
1,"PARKVIEW REGIONAL MEDICAL CENTER, ALLEN, FORT WAYNE",41.200465,-85.10219,IL
1,"FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE, MONTGOMERY, CRAWFORDSVILLE",40.034554,-86.89143,IL
1,"UNION HOSPITAL INC, VIGO, TERRE HAUTE",39.495436,-87.39209,IL
1,"ESKENAZI HEALTH, MARION, INDIANAPOLIS",39.782842,-86.15673,IL
1,"IU HEALTH GOSHEN HOSPITAL, ELKHART, GOSHEN",41.567559,-85.84885,IL
1,"HENRY COUNTY MEMORIAL HOSPITAL, HENRY, NEW CASTLE",39.92698,-85.3697,IL
1,"ST MARY MEDICAL CENTER INC, LAKE, HOBART",41.533786,-87.26403,IL
1,"PORTER REGIONAL HOSPITAL, PORTER, VALPARAISO",41.47339,-87.03165,IL
1,"HANCOCK REGIONAL HOSPITAL, HANCOCK, GREENFIELD",39.799143,-85.78446,IL
1,"INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC, MORGAN, MARTINSVILLE",39.442774,-86.41337,IL
1,"ESKENAZI HEALTH, MARION, INDIANAPOLIS",39.782842,-86.15673,IL
1,"GOOD SAMARITAN HOSPITAL, KNOX, VINCENNES",38.668827,-87.50791,IL
1,"FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES, FLOYD, NEW ALBANY",38.30382,-85.82522,IL
1,"DEKALB HEALTH, DE KALB, AUBURN",41.352638,-85.04792,IL
1,"TERRE HAUTE REGIONAL HOSPITAL, VIGO, TERRE HAUTE",39.393237,-87.3977,IL
1,"ST JOSEPH HOSPITAL, ALLEN, FORT WAYNE",41.071681,-85.15101,IL
1,"REID HEALTH, WAYNE, RICHMOND",39.831061,-84.89067,IL
1,"VA N. INDIANA HEALTHCARE SYSTEM - MARION, GRANT, MARION",40.53089,-85.65922,IL
1,"INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL, MONROE, BLOOMINGTON",39.121719,-86.57409,IL
1,"ESKENAZI HEALTH, MARION, INDIANAPOLIS",39.782842,-86.15673,IL
1,"FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE, MORGAN, MOORESVILLE",39.588545,-86.37431,IL
1,"MEMORIAL HOSPITAL OF SOUTH BEND, ST JOSEPH, SOUTH BEND",41.671197,-86.25253,IL
1,"RIVERVIEW HEALTH, HAMILTON, NOBLESVILLE",40.050109,-85.99815,IL
1,"DAVIESS COMMUNITY HOSPITAL, DAVIESS, WASHINGTON",38.658196,-87.17619,IL
1,"FAYETTE REGIONAL HEALTH SYSTEM, FAYETTE, CONNERSVILLE",39.644794,-85.14929,IL
1,"SCHNECK MEDICAL CENTER, JACKSON, SEYMOUR",38.958688,-85.89917,IL
1,"KING'S DAUGHTERS' HEALTH, JEFFERSON, MADISON",38.787175,-85.38031,IL
1,"MEMORIAL HOSPITAL, CASS, LOGANSPORT",40.754787,-86.36684,IL
1,"COMMUNITY HOSPITAL EAST, MARION, INDIANAPOLIS",39.78001,-86.04889,IL
1,"BLUFFTON REGIONAL MEDICAL CENTER, WELLS, BLUFFTON",40.728816,-85.16565,IL
1,"SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH, MARSHALL, PLYMOUTH",41.347159,-86.32023,IL
1,"DEACONESS HOSPITAL INC, VANDERBURGH, EVANSVILLE",37.997128,-87.574963,IL
1,"ST VINCENT HOSPITAL & HEALTH SERVICES, MARION, INDIANAPOLIS",39.898107,-86.18232,IL
1,"DEARBORN COUNTY HOSPITAL, DEARBORN, LAWRENCEBURG",39.129059,-84.85887,IL
1,"ST VINCENT ANDERSON REGIONAL HOSPITAL INC, MADISON, ANDERSON",40.098641,-85.68452,IL
1,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL, DELAWARE, MUNCIE",40.221103,-85.37602,IL
1,"FRANCISCAN ST MARGARET HEALTH - DYER, LAKE, DYER",41.491377,-87.51022,IL
1,"PARKVIEW HUNTINGTON HOSPITAL, HUNTINGTON, HUNTINGTON",40.872261,-85.49061,IL
1,"MAJOR HOSPITAL, SHELBY, SHELBYVILLE",39.523797,-85.77208,IL
1,"ST MARY'S MEDICAL CENTER, VANDERBURGH, EVANSVILLE",37.962292,-87.505512,IL
1,"PARKVIEW WHITLEY HOSPITAL, WHITLEY, COLUMBIA CITY",41.166034,-85.48313,IL
1,"INDIANA UNIVERSITY HEALTH STARKE HOSPITAL, STARKE, KNOX",41.282822,-86.61613,IL
1,"WITHAM HEALTH SERVICES, BOONE, LEBANON",40.047966,-86.46592,IL
1,"FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST, TIPPECANOE, LAFAYETTE",40.41836,-86.81847,IL
1,"COLUMBUS REGIONAL HOSPITAL, BARTHOLOMEW, COLUMBUS",39.185341,-85.9456,IL
1,"COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY, MADISON, ANDERSON",40.112913,-85.737,IL
1,"MEMORIAL HOSPITAL AND HEALTH CARE CENTER, DUBOIS, JASPER",38.408794,-86.93876,IL
1,"COMMUNITY HOSPITAL, LAKE, MUNSTER",41.551457,-87.50143,IL
1,"FRANCISCAN ST ANTHONY HEALTH - CROWN POINT, LAKE, CROWN POINT",41.418873,-87.34298,IL
1,"COMMUNITY HOSPITAL SOUTH, MARION, INDIANAPOLIS",39.678495,-86.12973,IL
1,"COMMUNITY WESTVIEW HOSPITAL, MARION, INDIANAPOLIS",39.786793,-86.21093,IL
1,"KOSCIUSKO COMMUNITY HOSPITAL, KOSCIUSKO, WARSAW",41.2281,-85.85778,IL
1,"PARKVIEW NOBLE HOSPITAL, NOBLE, KENDALLVILLE",41.449897,-85.26765,IL
